player_id,player_name,team_name,role,position,match_id,match_time,match_duration,series_id,series_type,hero_id,hero_name,outcome,kills,deaths,creep_score,gold_per_min,tower_kills,roshan_kills,team_fight,obs_wards_planted,camps_stacked,runes_grabbed,first_blood,stuns,total
154715080,Abed,Evil Geniuses,Mid,Mid,6213048431,1633627248,2922,601206,1,13,Puck,Loss,0.9,0.9,1.224,1.046,0,0,2.14285719,1,2,5,0,0.5481921,14.76104929
154715080,Abed,Evil Geniuses,Mid,Mid,6213136339,1633632092,2154,601206,1,17,Storm Spirit,Loss,1.2,2.1,0.963,1.092,1,0,2.1176472,1,1,3,0,1.00181885,14.47446605
154715080,Abed,Evil Geniuses,Mid,Mid,6212511010,1633595466,1847,601132,1,106,Ember Spirit,Win,3.3,2.7,0.816,1.22,0,0,2.2758621,0.5,2.5,3.25,0,2.38465765,18.94651975
154715080,Abed,Evil Geniuses,Mid,Mid,6212747363,1633612984,2717,601162,1,17,Storm Spirit,Win,3.6,1.8,1.281,1.25,0,0,2.21739132,1.5,1,3.5,0,2.6789525,18.82734382
154715080,Abed,Evil Geniuses,Mid,Mid,6212554150,1633599194,2267,601132,1,126,Void Spirit,Win,2.1,2.1,1.032,1.198,1,0,2.625,1,2,4.25,0,0,17.305
154715080,Abed,Evil Geniuses,Mid,Mid,6212858704,1633617746,1655,601162,1,106,Ember Spirit,Win,0.9,3,0.657,1.024,1,0,2.4999999,1,1,3,0,2.5675015,16.6485014
154715080,Abed,Evil Geniuses,Mid,Mid,6213756711,1633687550,1902,601330,1,17,Storm Spirit,Loss,0.9,2.1,0.822,0.966,1,0,1.7142858,1,1,3,0,0.6011963,13.1034821
154715080,Abed,Evil Geniuses,Mid,Mid,6213705633,1633683966,1786,601330,1,106,Ember Spirit,Win,1.8,2.4,0.711,1.092,0,0,1.65517242,0.5,2.5,3.25,0,1.2867841,15.19495652
154715080,Abed,Evil Geniuses,Mid,Mid,6214970840,1633765765,2377,601545,1,106,Ember Spirit,Win,2.7,2.1,1.065,1.232,0,0,2.7096774,0.5,1.5,3.5,0,7.84177,23.1484474
154715080,Abed,Evil Geniuses,Mid,Mid,6214921308,1633762811,1283,601545,1,74,Invoker,Loss,0.9,2.7,0.33,0.69,0,0,1.8,0.5,1,0.75,0,1.46681985,10.13681985
154715080,Abed,Evil Geniuses,Mid,Mid,6216713037,1633863075,2907,601853,1,23,Kunkka,Loss,2.4,2.1,1.344,1.168,2,0,2.35714281,0.5,2,1.25,4,2.8893753,22.00851811
