"match_id","hero_id","player_id"
"6038968530","112","111114687"
"6037335318","110","111114687"
"6037257217","85","111114687"
"6037154028","85","111114687"
"6034022746","85","111114687"
"6033930417","110","111114687"
"6030936024","37","111114687"
"6030875673","110","111114687"
"6029767740","110","111114687"
"6029647621","58","111114687"
"6029513317","51","111114687"
"6029399411","58","111114687"
"6028456376","51","111114687"
"6028370071","103","111114687"
"6028212151","83","111114687"
"6028105868","37","111114687"
"6026564858","58","111114687"
"6026470153","103","111114687"
"6026361127","103","111114687"
"6026219483","83","111114687"
"6008843170","129","111114687"
"6008794290","128","111114687"
"6007589744","37","111114687"
"6007490054","51","111114687"
"6007393606","37","111114687"
"6003863417","58","111114687"
"6003817025","85","111114687"
"6003778702","37","111114687"
"6001076735","110","111114687"
"6001026954","110","111114687"
"5999791689","58","111114687"
"5999726166","37","111114687"
"5997018272","58","111114687"
"5996901434","103","111114687"
"5996813071","68","111114687"
"5993387260","58","111114687"
"5993329774","111","111114687"
"5993282381","58","111114687"
"5991826725","68","111114687"
"5991768503","58","111114687"
"5991708740","83","111114687"
"5988990186","84","111114687"
"5988942149","103","111114687"
"5988884815","58","111114687"
"5988845088","121","111114687"
"5985926399","37","111114687"
"5985867070","58","111114687"
"5982735782","83","111114687"
"5982692658","58","111114687"
"5982590139","58","111114687"
"5982534279","30","111114687"
"5979824549","58","111114687"
"5979755799","121","111114687"
"5978375686","103","111114687"
"5978296577","43","111114687"
"5978231499","121","111114687"
"5975053924","103","111114687"
"5974971767","103","111114687"
"5971437142","103","111114687"
"5971372153","37","111114687"
"5968688184","58","111114687"
"5968616834","68","111114687"
"5968553041","103","111114687"
"5967166598","128","111114687"
"5967102246","68","111114687"
"5965476834","102","111114687"
"5965420968","128","111114687"
"5965367985","68","111114687"
"5960261665","103","111114687"
"5960200793","68","111114687"
"6174888284","128","157475523"
"6174804811","9","157475523"
"6174712950","114","157475523"
"6174622195","91","157475523"
"6171980397","128","157475523"
"6171891378","114","157475523"
"6170284378","103","157475523"
"6170221606","114","157475523"
"6170157369","34","157475523"
"6168983552","91","157475523"
"6168910510","114","157475523"
"6168849197","25","157475523"
"6158170178","17","157475523"
"6158081326","90","157475523"
"6158010330","90","157475523"
"6157905423","114","157475523"
"6157810302","25","157475523"
"6157638906","90","157475523"
"6157557980","107","157475523"
"6157433167","91","157475523"
"6156510875","91","157475523"
"6156443804","123","157475523"
"6156352752","91","157475523"
"6154941567","7","157475523"
"6154881115","91","157475523"
"6154786603","112","157475523"
"6153361873","90","157475523"
"6153272077","9","157475523"
"6150377233","21","157475523"
"6150272426","103","157475523"
"6148933083","101","157475523"
"6148850390","90","157475523"
"6148475456","128","157475523"
"6148393500","103","157475523"
"6147689088","121","157475523"
"6147594084","119","157475523"
"6147274338","110","157475523"
"6147123665","75","157475523"
"6137908066","123","157475523"
"6137847586","121","157475523"
"6137794642","120","157475523"
"6136444104","90","157475523"
"6136360222","121","157475523"
"6134576797","105","157475523"
"6134509442","112","157475523"
"6133329534","90","157475523"
"6133256006","90","157475523"
"6133148591","14","157475523"
"6130260292","90","157475523"
"6130182512","79","157475523"
"6127192495","9","157475523"
"6127114359","110","157475523"
"6125780925","5","157475523"
"6125698868","21","157475523"
"6124536125","79","157475523"
"6124438185","16","157475523"
"6124318998","123","157475523"
"6101490646","112","157475523"
"6101435580","120","157475523"
"6100163034","79","157475523"
"6100062125","85","157475523"
"6040802788","9","157475523"
"6040722034","27","157475523"
"6040639859","123","157475523"
"6039119756","88","157475523"
"6039044857","101","157475523"
"6038968530","123","157475523"
"6037335318","79","157475523"
"6037257217","9","157475523"
"6037154028","9","157475523"
"6034022746","9","157475523"
"6033930417","128","157475523"
"6030936024","88","157475523"
"6030875673","128","157475523"
"6029767740","88","157475523"
"6029647621","51","157475523"
"6029513317","110","157475523"
"6029399411","112","157475523"
"6028456376","110","157475523"
"6028370071","128","157475523"
"6028212151","121","157475523"
"6028105868","121","157475523"
"6026564858","101","157475523"
"6026470153","128","157475523"
"6026361127","120","157475523"
"6026219483","121","157475523"
"6008843170","93","157475523"
"6008794290","123","157475523"
"6007589744","120","157475523"
"6007490054","128","157475523"
"6007393606","52","157475523"
"6003863417","88","157475523"
"6003817025","88","157475523"
"6003778702","128","157475523"
"6001076735","121","157475523"
"6001026954","27","157475523"
"5999791689","128","157475523"
"5999726166","52","157475523"
"5997018272","128","157475523"
"5996901434","128","157475523"
"5996813071","123","157475523"
"5993387260","88","157475523"
"5993329774","120","157475523"
"5993282381","128","157475523"
"5991826725","128","157475523"
"5991768503","88","157475523"
"5991708740","120","157475523"
"5988990186","112","157475523"
"5988942149","51","157475523"
"5988884815","79","157475523"
"5988845088","9","157475523"
"5985926399","120","157475523"
"5985867070","121","157475523"
"5982735782","9","157475523"
"5982692658","88","157475523"
"5982590139","128","157475523"
"5982534279","88","157475523"
"5979824549","128","157475523"
"5979755799","120","157475523"
"5978375686","101","157475523"
"5978296577","9","157475523"
"5978231499","128","157475523"
"5975053924","25","157475523"
"5974971767","121","157475523"
"5971437142","87","157475523"
"5971372153","128","157475523"
"5968688184","88","157475523"
"5968616834","86","157475523"
"5968553041","101","157475523"
"5967166598","120","157475523"
"5967102246","128","157475523"
"5965476834","101","157475523"
"5965420968","88","157475523"
"5965367985","101","157475523"
"5960261665","88","157475523"
"5960200793","107","157475523"
"6157638906","129","56351509"
"6157557980","38","56351509"
"6157433167","29","56351509"
"6156190097","29","56351509"
"6156066114","23","56351509"
"6153361873","4","56351509"
"6153272077","29","56351509"
"6150588640","38","56351509"
"6150477633","77","56351509"
"6148733792","129","56351509"
"6148588387","29","56351509"
"6147005110","38","56351509"
"6146908857","97","56351509"
"6145800049","4","56351509"
"6145699338","29","56351509"
"6145307333","49","56351509"
"6145218799","29","56351509"
"6051279227","98","56351509"
"6051198824","23","56351509"
"6051126706","98","56351509"
"6051032596","96","56351509"
"6050937230","23","56351509"
"6049437221","29","56351509"
"6049360832","23","56351509"
"6049229017","96","56351509"
"6047550708","98","56351509"
"6047454799","2","56351509"
"6047370399","98","56351509"
"6045126712","23","56351509"
"6045055332","98","56351509"
"6035969848","49","56351509"
"6035901389","96","56351509"
"6035807546","98","56351509"
"6034687123","23","56351509"
"6034640592","129","56351509"
"5997577819","96","56351509"
"5997506572","2","56351509"
"5992627361","97","56351509"
"5992539304","2","56351509"
"5992443872","108","56351509"
"5986690338","97","56351509"
"5986603206","69","56351509"
"5975500408","69","56351509"
"5975398800","97","56351509"
"5971817349","96","56351509"
"5971718240","96","56351509"
"5961117651","98","56351509"
"5961010983","98","56351509"
"5947270873","98","56351509"
"5947190595","98","56351509"
"5947093473","40","56351509"
"6157638906","109","124801257"
"6157557980","94","124801257"
"6157433167","94","124801257"
"6156190097","72","124801257"
"6156066114","72","124801257"
"6153361873","41","124801257"
"6153272077","12","124801257"
"6150588640","109","124801257"
"6150477633","56","124801257"
"6148733792","126","124801257"
"6148588387","4","124801257"
"6147005110","109","124801257"
"6146908857","12","124801257"
"6145800049","94","124801257"
"6145699338","72","124801257"
"6145307333","8","124801257"
"6145218799","93","124801257"
"6051279227","42","124801257"
"6051198824","102","124801257"
"6051126706","41","124801257"
"6051032596","8","124801257"
"6050937230","69","124801257"
"6049437221","12","124801257"
"6049360832","41","124801257"
"6049229017","12","124801257"
"6047550708","48","124801257"
"6047454799","42","124801257"
"6047370399","109","124801257"
"6045126712","47","124801257"
"6045055332","42","124801257"
"6035969848","114","124801257"
"6035901389","48","124801257"
"6035807546","42","124801257"
"6034687123","129","124801257"
"6034640592","70","124801257"
"5997577819","42","124801257"
"5997506572","19","124801257"
"5992627361","41","124801257"
"5992539304","19","124801257"
"5992443872","19","124801257"
"5986690338","41","124801257"
"5986603206","102","124801257"
"5975500408","95","124801257"
"5975398800","44","124801257"
"5971817349","1","124801257"
"5971718240","18","124801257"
"5961117651","95","124801257"
"5961010983","8","124801257"
"5947270873","54","124801257"
"5947190595","70","124801257"
"5947093473","54","124801257"
"6157638906","47","480412663"
"6157557980","65","480412663"
"6157433167","25","480412663"
"6156190097","52","480412663"
"6156066114","52","480412663"
"6153361873","126","480412663"
"6153272077","15","480412663"
"6150588640","47","480412663"
"6150477633","52","480412663"
"6148733792","46","480412663"
"6148588387","106","480412663"
"6147005110","106","480412663"
"6146908857","47","480412663"
"6145800049","126","480412663"
"6145699338","46","480412663"
"6145307333","126","480412663"
"6145218799","52","480412663"
"6051279227","74","480412663"
"6051198824","25","480412663"
"6051126706","43","480412663"
"6051032596","25","480412663"
"6050937230","46","480412663"
"6049437221","47","480412663"
"6049360832","74","480412663"
"6049229017","15","480412663"
"6047550708","22","480412663"
"6047454799","74","480412663"
"6047370399","74","480412663"
"6045126712","46","480412663"
"6045055332","13","480412663"
"6035969848","46","480412663"
"6035901389","43","480412663"
"6035807546","19","480412663"
"6034687123","46","480412663"
"6034640592","97","480412663"
"5997577819","19","480412663"
"5997506572","46","480412663"
"5992627361","74","480412663"
"5992539304","10","480412663"
"5992443872","10","480412663"
"5986690338","19","480412663"
"5986603206","74","480412663"
"5975500408","13","480412663"
"5975398800","126","480412663"
"5971817349","13","480412663"
"5971718240","19","480412663"
"5961117651","19","480412663"
"5961010983","126","480412663"
"5947270873","74","480412663"
"5947190595","17","480412663"
"5947093473","38","480412663"
"6157638906","112","187758589"
"6157557980","112","187758589"
"6157433167","112","187758589"
"6156190097","57","187758589"
"6156066114","57","187758589"
"6153361873","110","187758589"
"6153272077","110","187758589"
"6150588640","110","187758589"
"6150477633","20","187758589"
"6148733792","110","187758589"
"6148588387","112","187758589"
"6147005110","110","187758589"
"6146908857","110","187758589"
"6145800049","112","187758589"
"6145699338","57","187758589"
"6145307333","112","187758589"
"6145218799","112","187758589"
"6051279227","111","187758589"
"6051198824","87","187758589"
"6051126706","112","187758589"
"6051032596","112","187758589"
"6050937230","75","187758589"
"6049437221","68","187758589"
"6049360832","112","187758589"
"6049229017","112","187758589"
"6047550708","112","187758589"
"6047454799","87","187758589"
"6047370399","87","187758589"
"6045126712","102","187758589"
"6045055332","112","187758589"
"6035969848","111","187758589"
"6035901389","68","187758589"
"6035807546","103","187758589"
"6034687123","128","187758589"
"6034640592","68","187758589"
"5997577819","128","187758589"
"5997506572","68","187758589"
"5992627361","5","187758589"
"5992539304","111","187758589"
"5992443872","68","187758589"
"5986690338","87","187758589"
"5986603206","87","187758589"
"5975500408","68","187758589"
"5975398800","87","187758589"
"5971817349","111","187758589"
"5971718240","68","187758589"
"5961117651","111","187758589"
"5961010983","30","187758589"
"5947270873","30","187758589"
"5947190595","85","187758589"
"5947093473","103","187758589"
"6157638906","25","317880638"
"6157557980","25","317880638"
"6157433167","26","317880638"
"6156190097","112","317880638"
"6156066114","26","317880638"
"6153361873","79","317880638"
"6153272077","26","317880638"
"6150588640","79","317880638"
"6150477633","26","317880638"
"6148733792","26","317880638"
